Name,Address,Location
"
セブンイレブン 荒川東尾久2丁目店
",東京都荒川区東尾久2-7-12,"{'lat': 35.7420698, 'lng': 139.7741386}"
"
セブンイレブン 荒川1丁目店
",東京都荒川区荒川1丁目36-8,"{'lat': 35.7336415, 'lng': 139.7884445}"
"
セブンイレブン 荒川東尾久4丁目店
",東京都荒川区東尾久4-44-6,"{'lat': 35.7440745, 'lng': 139.7652451}"
"
セブンイレブン 荒川町屋5丁目店
",東京都荒川区町屋5-2-1,"{'lat': 35.7497861, 'lng': 139.7808178}"
"
セブンイレブン 荒川西日暮里5丁目店
",東京都荒川区西日暮里5-14-1,"{'lat': 35.7325878, 'lng': 139.7679192}"
"
セブンイレブン 荒川尾竹橋店
",東京都荒川区町屋3ー22ー1,"{'lat': 35.748708, 'lng': 139.7842521}"
"
セブンイレブン 東日暮里4丁目店
",東京都荒川区東日暮里4ー36ー17,"{'lat': 35.7249588, 'lng': 139.7792319}"
"
セブンイレブン 東日暮里店
",東京都荒川区東日暮里3-33-6,"{'lat': 35.7308382, 'lng': 139.7794943}"
"
セブンイレブン 荒川東日暮里2丁目店
",東京都荒川区東日暮里2丁目49-5,"{'lat': 35.7279803, 'lng': 139.7835061}"
"
セブンイレブン 荒川南千住4丁目店
",東京都荒川区南千住4-7-1,"{'lat': 35.7347478, 'lng': 139.8005997}"
"
セブンイレブン 荒川西尾久3丁目店
",東京都荒川区西尾久3-22-14,"{'lat': 35.7514136, 'lng': 139.7617989}"
"
セブンイレブン 南千住7丁目店
",東京都荒川区南千住7ー12ー2,"{'lat': 35.7360672, 'lng': 139.7972623}"
"
セブンイレブン 日暮里駅北店
",東京都荒川区西日暮里2-21-6,"{'lat': 35.7295283, 'lng': 139.769988}"
"
セブンイレブン 東日暮里4丁目東店
",東京都荒川区東日暮里4-5-10,"{'lat': 35.725598, 'lng': 139.7818786}"
"
セブンイレブン 荒川5丁目店
",東京都荒川区荒川5ー11ー13,"{'lat': 35.7390476, 'lng': 139.7778542}"
"
セブンイレブン 京成町屋駅前店
",東京都荒川区荒川7-20-1,"{'lat': 35.7419732, 'lng': 139.7818639}"
"
セブンイレブン 西日暮里道灌山通り店
",東京都荒川区西日暮里5-7-11,"{'lat': 35.7332989, 'lng': 139.7693087}"
"
セブンイレブン 荒川南千住5丁目店
",東京都荒川区南千住5-10-4,"{'lat': 35.7341359, 'lng': 139.7944013}"
"
セブンイレブン 荒川おぐぎんざ店
",東京都荒川区東尾久4-21-5,"{'lat': 35.7426817, 'lng': 139.7669745}"
"
セブンイレブン 荒川南千住3丁目店
",東京都荒川区南千住3-16,"{'lat': 35.7310872, 'lng': 139.8036366}"
"
セブンイレブン 荒川千住大橋店
",東京都荒川区南千住7丁目18-1,"{'lat': 35.7376924, 'lng': 139.7972362}"
"
セブンイレブン 荒川西尾久8丁目店
",東京都荒川区西尾久8-27-8,"{'lat': 35.7525166, 'lng': 139.7537706}"
"
セブンイレブン 荒川東尾久6丁目店
",東京都荒川区東尾久6-33-10,"{'lat': 35.7494056, 'lng': 139.7747015}"
"
セブンイレブン 荒川東日暮里6丁目店
",東京都荒川区東日暮里6丁目45番2号,"{'lat': 35.7289166, 'lng': 139.7755347}"
"
セブンイレブン 荒川町屋1丁目店
",東京都荒川区町屋1丁目22-3,"{'lat': 35.7438157, 'lng': 139.7832834}"
"
セブンイレブン 荒川西尾久7丁目店
",東京都荒川区西尾久7-4-9,"{'lat': 35.7497733, 'lng': 139.7578092}"
"
セブンイレブン 荒川西尾久4丁目店
",東京都荒川区西尾久4丁目23-3,"{'lat': 35.7456812, 'lng': 139.759037}"
"
ニューヤマザキデイリーストア はせがわ病院店
",東京都荒川区東日暮里5-45-7,"{'lat': 35.7283493, 'lng': 139.7743966}"
"
ヤマザキデイリーストアー 西日暮里店
",東京都荒川区西日暮里5-25-8,"{'lat': 35.7334739, 'lng': 139.7685525}"
